case_id,size
CP_20_08151756_00082,70
CP_20_08160145_00080,80
CP_20_08160416_00080,57
CP_20_08160628_00086,76
CP_20_08161815_00085,56
CP_20_08161846_00038,49
CP_20_08162104_00080,126
CP_20_08162228_00083,50
CP_20_08170046_00086,70
CP_20_08170741_00081,68
CP_20_08171153_00083,49
CP_20_08171438_00083,50
CP_20_08180247_00085,69
CP_20_08180338_00083,50
CP_20_08181400_00076,460
CP_20_08181925_00086,135
CP_20_08182233_00080,65
CP_20_08182322_00044,87
CP_20_08190113_00080,127
CP_20_08190250_00074,133
CP_20_08190349_00082,51
CP_20_08190617_00027,72
CP_20_08191129_00086,85
CP_20_08191137_00085,83
CP_20_08191216_00031,107
CP_20_08191244_00044,49
CP_20_08191430_00074,40
CP_20_08191508_00082,51
CP_20_08191548_00074,49
CP_20_08191630_00047,70
CP_20_08191649_00081,126
CP_20_08191808_00080,49
CP_20_08192126_00085,86
CP_20_08192314_00020,57
CP_20_08200008_00080,65
CP_20_08200034_00085,68
CP_20_08200318_00083,88
CP_20_08200529_00082,50
CP_20_08200826_00112,77
CP_20_08201505_00112,50
CP_20_08212310_00112,50
CP_20_08231515_00031,53
CP_20_08231537_00082,50
CP_20_08231555_00080,64
CP_20_08232132_00082,109
CP_20_08240403_00112,50
CP_20_08240517_00080,122
CP_20_08240602_00081,52
CP_20_08240812_00086,80
CP_20_08241145_00085,49
CP_20_08241357_00083,54
CP_20_08250200_00080,192
CP_20_08250439_00085,49
CP_20_08250715_00086,92
CP_20_08260159_00085,112
CP_20_08260249_00082,123
CP_20_08280157_00086,49
CP_20_08280432_00081,65
CP_20_08280651_00082,79
CP_20_08280752_00081,78
CP_20_08290412_00085,49
CP_20_08291655_00083,66
CP_20_08292041_00074,49
CP_20_08301417_00074,87
CP_20_08301644_00079,48
CP_20_08302329_00085,71
CP_20_08310229_00083,113
CP_20_09022246_00080,51
CP_20_09022257_00074,84
CP_20_09030222_00038,68
CP_20_09030318_00085,98
CP_20_09030641_00081,51
CP_20_09040526_00112,50
CP_20_09041119_00082,88
CP_20_09051658_00112,50
CP_20_09070641_00085,52
CP_20_09071510_00082,51
CP_20_09071519_00085,51
CP_20_09071622_00079,48
CP_20_09071706_00083,50
CP_20_09080536_00085,49
CP_20_09100219_00080,50
CP_20_09100528_00083,50
CP_20_09111415_00086,91
CP_20_09111614_00083,50
CP_20_09112232_00079,50
CP_20_09130331_00080,49
CP_20_09131754_00076,49
CP_20_09141157_00080,129
CP_20_09141616_00086,49
CP_20_09151448_00086,49
CP_20_09151522_00074,49
CP_20_09181910_00079,166
CP_20_09231822_00085,49
CP_20_09252025_00076,49
CP_20_10082118_00086,70
CP_20_10090127_00082,49
CP_20_10090204_00081,63
CP_23_04091344_00000,51
CP_23_04091412_00103,50
CP_23_04231225_00097,58
CP_23_04231644_00096,52
CP_23_05010430_00000,51
CP_23_05172000_00000,52
CP_23_05172029_00103,50
CP_23_05312337_00098,53
CP_23_06010504_00098,57
CP_23_06050636_00000,79
CP_23_06101946_00000,77
CP_23_06120352_00072,51
CP_23_06120840_00000,51
CP_23_06150942_00000,82
CP_23_06160944_00000,52
CP_23_06191314_00072,51
CP_23_06200041_00072,60
CP_23_06200148_00096,77
CP_23_06241928_00103,50
CP_23_06250550_00000,56
CP_23_06270919_00000,64
CP_23_06271253_00103,50
CP_23_06292039_00103,49
CP_23_06300258_00000,118
CP_23_06301225_00098,53
CP_23_07011911_00098,67
CP_23_07021903_00097,48
CP_23_07022131_00000,65
CP_23_07070214_00072,61
CP_23_07081549_00000,52
CP_23_07081732_00103,49
CP_23_07122224_00000,61
CP_23_07140927_00072,68
CP_23_07150908_00000,49
CP_23_07152110_00000,51
CP_23_07160329_00000,51
CP_23_07170614_00000,100
CP_23_07221045_00072,71
CP_23_07281347_00098,52
CP_23_07292245_00072,52
CP_23_08030239_00098,63
CP_23_08040111_00000,197
CP_23_08041141_00098,69
CP_23_08050354_00097,49
CP_23_08051100_00097,88
CP_23_08051211_00072,51
CP_23_08051345_00096,52
CP_23_08072122_00000,51
CP_23_08072204_00098,53
CP_23_08081416_00098,53
CP_23_08090420_00097,61
CP_23_08120940_00103,50
CP_23_08121031_00072,99
CP_23_08121920_00097,77
CP_23_08132123_00000,60
CP_23_08141602_00072,51
CP_23_08172049_00072,52
CP_23_08172105_00096,60
CP_23_08172218_00103,50
CP_23_08201249_00000,52
CP_23_08201326_00103,50
CP_23_08201449_00000,52
CP_23_08210057_00097,64
CP_23_08210109_00072,49
CP_23_08210808_00098,68
CP_23_08211150_00103,66
CP_23_08211225_00098,53
CP_23_08250207_00000,65
CP_23_08251329_00098,72
CP_23_08272102_00000,65
CP_23_08272303_00098,49
CP_23_08281053_00072,90
CP_23_08281624_00103,49
CP_23_08291347_00096,61
CP_23_08311735_00097,80
CP_23_09011342_00103,50
CP_23_09011513_00098,89
CP_23_09021351_00103,50
CP_23_09060149_00000,178
CP_23_09060547_00103,49
CP_23_09160339_00000,66
CP_23_09161757_00097,49
CP_23_09161932_00103,50
CP_23_09241836_00072,97
CP_23_09250023_00098,78
CP_23_09251048_00096,47
CP_24_03270117_00017,51
CP_24_04042129_00160,66
CP_24_04042141_00166,72
CP_24_04050121_00025,76
CP_24_04050153_00158,114
CP_24_04080514_00158,97
CP_24_04080709_00015,73
CP_24_04121244_00158,79
CP_24_04151727_00161,51
CP_24_04151733_00025,62
CP_24_04151848_00160,72
CP_24_04152117_00161,67
CP_24_04160105_00166,59
CP_24_04160146_00025,59
CP_24_04160220_00158,54
CP_24_04160258_00159,107
CP_24_04191948_00161,55
CP_24_04192040_00025,102
CP_24_04200002_00017,74
CP_24_04200125_00158,118
CP_24_04200255_00157,61
CP_24_04200602_00160,59
CP_24_04200625_00159,71
CP_24_04202143_00161,56
CP_24_04202340_00160,83
CP_24_04212203_00017,66
CP_24_04261757_00158,61
CP_24_04272148_00160,61
CP_24_05011400_00158,60
CP_24_05021018_00015,48
CP_24_05021248_00158,52
CP_24_05030606_00025,60
CP_24_05030703_00161,53
CP_24_05052218_00017,58
CP_24_05060034_00157,103
CP_24_05060057_00025,108
CP_24_05060606_00158,101
CP_24_05060731_00166,92
CP_24_05061516_00159,102
CP_24_05061708_00160,127
CP_24_05062028_00158,110
CP_24_05082240_00161,53
CP_24_05160035_00017,56
CP_24_05160047_00160,58
CP_24_05170119_00166,59
CP_24_05170408_00157,82
CP_24_05170446_00158,126
CP_24_05170750_00166,57
CP_24_05170810_00161,103
CP_24_05171017_00159,62
CP_24_05171712_00158,57
CP_24_05192014_00158,95
CP_24_05192205_00025,64
CP_24_05192337_00161,68
CP_24_05200307_00158,60
CP_24_05200629_00160,66
CP_24_05202017_00157,113
CP_24_05210252_00158,58
CP_24_05210312_00017,50
CP_24_05210327_00158,66
CP_24_05210336_00025,117
CP_24_05210349_00159,101
CP_24_05210629_00161,72
CP_24_05210856_00157,59
CP_24_05212000_00025,148
CP_24_05212128_00017,92
CP_24_05212343_00021,50
CP_24_05220241_00159,83
CP_24_05220332_00157,57
CP_24_05220924_00166,74
CP_24_05241940_00021,123
CP_24_05242044_00160,61
CP_24_05270849_00158,64
CP_24_05310251_00158,55
CP_24_06012337_00017,82
CP_24_06020306_00160,57
CP_24_06021033_00158,41
CP_24_06041530_00166,61
CP_24_06042220_00160,118
CP_24_06042245_00025,60
CP_24_06042356_00017,137
CP_24_06050007_00158,148
CP_24_06050449_00159,92
CP_24_06051905_00161,53
CP_24_06061743_00161,140
CP_24_06070800_00025,327
CP_24_06072159_00161,58
CP_24_06072307_00025,74
CP_24_06081507_00159,59
CP_24_06090503_00158,73
CP_24_06090739_00021,50
CP_24_06092104_00161,76
CP_24_06111503_00159,55
CP_24_06142251_00160,88
CP_24_06142358_00161,53
CP_24_06160619_00158,82
CP_24_06161415_00166,48
CP_24_06170248_00158,134
CP_24_06170628_00159,93
CP_24_06171914_00159,60
CP_24_06180848_00159,107
CP_24_06181835_00160,160
CP_24_06182032_00025,54
CP_24_06192342_00166,62
CP_24_06201011_00159,58
CP_24_06201712_00157,131
CP_24_06210832_00025,76
CP_24_06211050_00159,80
CP_24_06220155_00025,63
CP_24_06220424_00160,72
CP_24_06221403_00159,77
CP_24_06221523_00161,51
CP_24_06221656_00158,60
CP_24_06221705_00166,57
CP_24_06221845_00161,56
CP_24_06222218_00160,77
CP_24_06230349_00166,52
CP_24_06231140_00157,60
CP_24_06231541_00161,56
CP_24_06231635_00158,59
CP_24_06231645_00015,303
CP_24_06231700_00017,310
CP_24_06231725_00025,58
CP_24_06231906_00161,94
CP_24_06232148_00160,58
CP_24_06232223_00160,96
CP_24_06232347_00161,106
CP_24_06240159_00157,79
CP_24_06240408_00159,65
CP_24_06240504_00166,52
CP_24_06240546_00025,86
CP_24_06240946_00159,87
CP_24_06241019_00157,60
CP_24_06241121_00157,97
CP_24_06241328_00161,110
CP_24_06241845_00166,52
CP_24_06241857_00160,59
CP_24_06241902_00025,202
CP_24_06242315_00157,59
CP_24_06251342_00157,88
CP_24_06252156_00160,64
CP_24_06260138_00161,63
CP_24_06260635_00166,66
CP_24_06260725_00166,52
CP_24_06261307_00160,81
CP_24_06261926_00161,124
CP_24_06262029_00160,80
CP_24_06270136_00025,106
CP_24_06270242_00158,123
CP_24_06270323_00157,82
CP_24_06270615_00159,107
CP_24_06272052_00161,96
CP_24_06272350_00159,72
CP_24_06280048_00025,192
CP_24_06280152_00158,55
CP_24_06281333_00161,56
CP_24_06281403_00158,61
CP_24_06281534_00159,44
CP_24_06281535_00025,137
CP_24_06282345_00161,56
CP_24_06290800_00157,338
CP_24_06291014_00025,66
CP_24_06291615_00158,61
CP_24_06292230_00025,196
CP_24_06292324_00166,63
CP_24_06292343_00017,94
CP_24_06300249_00160,85
CP_24_06300403_00158,115
CP_24_06300416_00160,61
CP_24_06300529_00158,145
CP_24_06300955_00017,80
CP_24_06301201_00160,58
CP_24_06301402_00161,50
CP_24_06301832_00025,54
CP_24_06302051_00157,61
CP_24_06302337_00166,55
CP_24_07010158_00025,65
CP_24_07010737_00025,101
CP_24_07012251_00015,78
CP_24_07020124_00160,121
CP_24_07020439_00161,70
CP_24_07020547_00157,177
CP_24_07020813_00166,68
CP_24_07021437_00161,56
CP_24_07021712_00160,69
CP_24_07021737_00166,69
CP_24_07021851_00025,63
CP_24_07022020_00025,159
CP_24_07030015_00025,73
CP_24_07030205_00157,67
CP_24_07030952_00017,80
CP_24_07031400_00025,63
CP_24_07040312_00159,65
CP_24_07041345_00158,55
CP_24_07041506_00015,48
CP_24_07041633_00159,67
CP_24_07042233_00161,83
CP_24_07050121_00157,70
CP_24_07050313_00161,350
CP_24_07050511_00166,55
CP_24_07050617_00166,55
CP_24_07050946_00021,54
CP_24_07051045_00157,67
CP_24_07051153_00025,86
CP_24_07051407_00159,57
CP_24_07052144_00157,149
CP_24_07052208_00025,87
CP_24_07052238_00159,82
CP_24_07052245_00160,74
CP_24_07052254_00158,103
CP_24_07060327_00161,62
CP_24_07061131_00158,69
CP_24_07061812_00159,94
CP_24_07061851_00025,64
CP_24_07062239_00158,85
CP_24_07062311_00158,56
CP_24_07070030_00166,57
CP_24_07070233_00157,58
CP_24_07070746_00160,58
CP_24_07080145_00025,58
CP_24_07080440_00025,79
CP_24_07080444_00017,50
CP_24_07081548_00159,83
CP_24_07090521_00166,56
CP_24_07090532_00157,85
CP_24_07091037_00161,56
CP_24_07091206_00017,51
CP_24_07091311_00025,63
CP_24_07091608_00159,65
CP_24_07091846_00160,62
CP_24_07091946_00157,59
CP_24_07092231_00025,67
CP_24_07100252_00160,82
CP_24_07100307_00157,88
CP_24_07100635_00157,72
CP_24_07100636_00166,67
CP_24_07101023_00158,146
CP_24_07101056_00166,58
CP_24_07101416_00158,62
CP_24_07102015_00025,260
CP_24_07102143_00025,118
CP_24_07102223_00160,62
CP_24_07102224_00166,75
CP_24_07102256_00161,83
CP_24_07110035_00157,100
CP_24_07110113_00017,51
CP_24_07110404_00158,96
CP_24_07111425_00161,53
CP_24_07111540_00161,75
CP_24_07111734_00158,58
CP_24_07120017_00021,50
CP_24_07120312_00159,95
CP_24_07120350_00025,74
CP_24_07120411_00158,57
CP_24_07120603_00025,147
CP_24_07121419_00157,95
CP_24_07122000_00025,331
CP_24_07122136_00157,78
CP_24_07122215_00017,82
CP_24_07130328_00160,56
CP_24_07130343_00015,53
CP_24_07131222_00159,64
CP_24_07131815_00025,107
CP_24_07131858_00157,73
CP_24_07132007_00161,56
CP_24_07132037_00160,100
CP_24_07132043_00161,76
CP_24_07132141_00025,66
CP_24_07132259_00157,62
CP_24_07140250_00159,109
CP_24_07140436_00159,55
CP_24_07140635_00159,60
CP_24_07141943_00017,51
CP_24_07142102_00017,107
CP_24_07142106_00157,146
CP_24_07142202_00161,99
CP_24_07150136_00025,123
CP_24_07150149_00160,58
CP_24_07151235_00159,106
CP_24_07151239_00161,56
CP_24_07151938_00166,116
CP_24_07152022_00161,102
CP_24_07152324_00157,133
CP_24_07160245_00159,98
CP_24_07160413_00158,184
CP_24_07161520_00017,218
CP_24_07161604_00160,86
CP_24_07161823_00160,58
CP_24_07161958_00025,84
CP_24_07162021_00157,86
CP_24_07162324_00166,54
CP_24_07162351_00160,58
CP_24_07170042_00161,56
CP_24_07170116_00157,117
CP_24_07170126_00017,50
CP_24_07170140_00158,54
CP_24_07170348_00158,60
CP_24_07170349_00025,94
CP_24_07171451_00166,63
CP_24_07171707_00157,58
CP_24_07171818_00161,56
CP_24_07171827_00166,55
CP_24_07172332_00160,61
CP_24_07180022_00025,119
CP_24_07180203_00025,57
CP_24_07180238_00158,88
CP_24_07180303_00161,74
CP_24_07180322_00159,77
CP_24_07180605_00157,61
CP_24_07180639_00159,59
CP_24_07180649_00158,78
CP_24_07180733_00166,101
CP_24_07180909_00158,227
CP_24_07180921_00161,53
CP_24_07181810_00021,161
CP_24_07181945_00025,58
CP_24_07182008_00160,88
CP_24_07182328_00159,177
CP_24_07190003_00161,134
CP_24_07190102_00161,89
CP_24_07190231_00161,56
CP_24_07190305_00166,57
CP_24_07190436_00025,93
CP_24_07191100_00161,421
CP_24_07191629_00157,61
CP_24_07191704_00159,55
CP_24_07192055_00025,82
CP_24_07192255_00017,80
CP_24_07201727_00157,75
CP_24_07201816_00025,66
CP_24_07202022_00161,134
CP_24_07202232_00160,60
CP_24_07210359_00025,66
CP_24_07210442_00166,54
CP_24_07211222_00157,99
CP_24_07211714_00025,77
CP_24_07211724_00157,155
CP_24_07212000_00160,405
CP_24_07212056_00158,64
CP_24_07212155_00161,63
CP_24_07212208_00025,91
CP_24_07212303_00157,76
CP_24_07220200_00161,208
CP_24_07220357_00166,55
CP_24_07220506_00157,65
CP_24_07220646_00160,59
CP_24_07220837_00166,63
CP_24_07221054_00017,51
CP_24_07221235_00158,102
CP_24_07221529_00025,79
CP_24_07221543_00160,60
CP_24_07221651_00161,56
CP_24_07221731_00025,95
CP_24_07222051_00161,107
CP_24_07230912_00166,57
CP_24_07231148_00158,58
CP_24_07231731_00025,61
CP_24_07231804_00161,74
CP_24_07231902_00157,61
CP_24_07231909_00017,50
CP_24_07232008_00025,86
CP_24_07232219_00017,50
CP_24_07232304_00161,53
CP_24_07240112_00160,59
CP_24_07240355_00157,64
CP_24_07240415_00159,70
CP_24_07241757_00161,56
CP_24_07250021_00161,57
CP_24_07250327_00017,73
CP_24_07250510_00166,48
CP_24_07250532_00158,60
CP_24_07250732_00157,58
CP_24_07250814_00158,193
CP_24_07251219_00159,96
CP_24_07251839_00160,116
CP_24_07252040_00025,96
CP_24_07260130_00159,87
CP_24_07260223_00161,53
CP_24_07260239_00158,76
CP_24_07260343_00157,64
CP_24_07260513_00166,55
CP_24_07260515_00159,58
CP_24_07260658_00015,63
CP_24_07260936_00158,73
CP_24_07261302_00166,57
CP_24_07262001_00160,389
CP_24_07262101_00025,187
CP_24_07262321_00161,171
CP_24_07262329_00025,85
CP_24_07270013_00017,51
CP_24_07270211_00161,56
CP_24_07270349_00160,77
CP_24_07270412_00157,58
CP_24_07270439_00159,56
CP_24_07270524_00159,59
CP_24_07271009_00157,60
CP_24_07271450_00159,55
CP_24_07271507_00166,56
CP_24_07271944_00161,96
CP_24_07272244_00160,71
CP_24_07280230_00025,66
CP_24_07280344_00157,104
CP_24_07280835_00166,55
CP_24_07280948_00157,88
CP_24_07281520_00161,53
CP_24_07281634_00166,55
CP_24_07281810_00157,123
CP_24_07282032_00159,59
CP_24_07282104_00161,56
CP_24_07282152_00160,104
CP_24_07290224_00166,102
CP_24_07290234_00161,112
CP_24_07290352_00159,86
CP_24_07290622_00025,67
CP_24_07291206_00158,82
CP_24_07291526_00160,118
CP_24_07291551_00025,60
CP_24_07291619_00160,59
CP_24_07292326_00025,67
CP_24_07300133_00017,51
CP_24_07300339_00025,65
CP_24_07300519_00158,59
CP_24_07300604_00158,54
CP_24_07300613_00160,59
CP_24_07300915_00017,50
CP_24_07301019_00025,142
CP_24_07301425_00025,81
CP_24_07301852_00166,56
CP_24_07301929_00161,56
CP_24_07302332_00158,84
CP_24_07302334_00025,66
CP_24_07310314_00160,80
CP_24_07310448_00025,86
CP_24_07310455_00021,54
CP_24_07310723_00158,68
CP_24_07310953_00166,55
CP_24_07311125_00017,60
CP_24_07311810_00161,96
CP_24_08010012_00017,64
CP_24_08010108_00157,59
CP_24_08010141_00160,79
CP_24_08010157_00160,54
CP_24_08010323_00157,58
CP_24_08010550_00161,77
CP_24_08010604_00159,55
CP_24_08010703_00161,56
CP_24_08010736_00158,56
CP_24_08010814_00025,159
CP_24_08010921_00161,53
CP_24_08011054_00025,92
CP_24_08011402_00161,56
CP_24_08011547_00159,55
CP_24_08011811_00166,56
CP_24_08011911_00159,55
CP_24_08020248_00157,101
CP_24_08020456_00025,61
CP_24_08021016_00161,49
CP_24_08021325_00166,67
CP_24_08021346_00025,58
CP_24_08021502_00159,49
CP_24_08021506_00025,87
CP_24_08022046_00160,131
CP_24_08022137_00161,84
CP_24_08022332_00161,111
CP_24_08030204_00025,60
CP_24_08030318_00025,136
CP_24_08031121_00161,76
CP_24_08031354_00025,70
CP_24_08031409_00166,53
CP_24_08031456_00017,65
CP_24_08031510_00161,53
CP_24_08031652_00160,105
CP_24_08031755_00160,58
CP_24_08031835_00017,68
CP_24_08040035_00161,53
CP_24_08040125_00160,129
CP_24_08040348_00160,79
CP_24_08040523_00158,54
CP_24_08041345_00017,51
CP_24_08041447_00158,74
CP_24_08041456_00161,99
CP_24_08041620_00160,60
CP_24_08041633_00160,58
CP_24_08050239_00160,68
CP_24_08050350_00017,51
CP_24_08050541_00160,62
CP_24_08050842_00025,59
CP_24_08051217_00157,67
CP_24_08051346_00160,74
CP_24_08051353_00159,57
CP_24_08051724_00161,67
CP_24_08051848_00025,86
CP_24_08052001_00025,291
CP_24_08052141_00166,56
CP_24_08052344_00161,56
CP_24_08060543_00157,66
CP_24_08060714_00160,60
CP_24_08060919_00158,305
CP_24_08061645_00159,157
CP_24_08061808_00159,88
CP_24_08062000_00161,313
CP_24_08062309_00161,53
CP_24_08070034_00166,100
CP_24_08070137_00161,83
CP_24_08070145_00160,62
CP_24_08070156_00157,85
CP_24_08070158_00160,69
CP_24_08070306_00025,59
CP_24_08070318_00025,83
CP_24_08070502_00157,104
CP_24_08071048_00025,103
CP_24_08071145_00166,110
CP_24_08071148_00017,97
CP_24_08071215_00160,70
CP_24_08071329_00160,58
CP_24_08071510_00025,71
CP_24_08071904_00160,132
CP_24_08071958_00158,54
CP_24_08072119_00159,56
CP_24_08072154_00015,47
CP_24_08080025_00157,58
CP_24_08080145_00161,70
CP_24_08080312_00160,61
CP_24_08080324_00159,99
CP_24_08080406_00158,62
CP_24_08080450_00158,59
CP_24_08080927_00159,54
CP_24_08081132_00161,93
CP_24_08081247_00160,58
CP_24_08081602_00159,55
CP_24_08081807_00017,50
CP_24_08081853_00025,62
CP_24_08081911_00159,56
CP_24_08082212_00166,53
CP_24_08090149_00159,57
CP_24_08090450_00158,83
CP_24_08090500_00160,239
CP_24_08090552_00158,59
CP_24_08090556_00017,131
CP_24_08091200_00025,115
CP_24_08091743_00159,57
CP_24_08092225_00161,53
CP_24_08092305_00161,73
CP_24_08100252_00160,58
CP_24_08100345_00025,58
CP_24_08101138_00157,69
CP_24_08101156_00160,62
CP_24_08101518_00025,154
CP_24_08110135_00158,88
CP_24_08110145_00160,111
CP_24_08111524_00158,60
CP_24_08111542_00157,59
CP_24_08112226_00157,59
CP_24_08112315_00025,80
CP_24_08120102_00157,66
CP_24_08120357_00160,61
CP_24_08120606_00157,115
CP_24_08120758_00157,81
CP_24_08121013_00161,56
CP_24_08121517_00166,56
CP_24_08121530_00157,55
CP_24_08121700_00158,258
CP_24_08121914_00025,97
CP_24_08122117_00161,56
CP_24_08130518_00160,83
CP_24_08130855_00161,81
CP_24_08131711_00159,59
CP_24_08132049_00161,53
CP_24_08142255_00025,127
CP_24_08142328_00157,64
CP_24_08150016_00160,90
CP_24_08150255_00017,50
CP_24_08150356_00160,89
CP_24_08151221_00160,59
CP_24_08151224_00017,51
CP_24_08151334_00157,65
CP_24_08151442_00158,67
CP_24_08151725_00161,56
CP_24_08151759_00025,64
CP_24_08151917_00017,51
CP_24_08160436_00160,86
CP_24_08160514_00157,60
CP_24_08160646_00017,50
CP_24_08160926_00161,101
CP_24_08161203_00025,56
CP_24_08161524_00158,57
CP_24_08161713_00160,58
CP_24_08161750_00158,67
CP_24_08171206_00157,56
CP_24_08171500_00160,238
CP_24_08171611_00017,66
CP_24_08171713_00166,69
CP_24_08171921_00161,125
CP_24_08172036_00025,171
CP_24_08172328_00157,57
CP_24_08172350_00161,56
CP_24_08180138_00158,53
CP_24_08180346_00166,68
CP_24_08180416_00160,54
CP_24_08181637_00157,59
CP_24_08182345_00025,91
CP_24_08200146_00160,113
CP_24_08200954_00157,57
CP_24_08201022_00025,65
CP_24_08201436_00160,55
CP_24_08201620_00158,60
